# trajectory data of sequence CCTV
# this contains the extraction from a single frame
# recording started at 2022-12-09T20:13:35+01:00
# z coordinate is the estimated height of person
# x_RGF and y_RGF are coordinates (in meters) in the RGF-93 Lambert-93 coordinate system (EPSG:2154)
# t/s is the time (number of seconds) using as reference date Friday, Dec. 9th at 20:00:00 (UTC+1)
# id frame x/m y/m z/m t/s x_RGF y_RGF
1076 0 1.690 4.370 1.8 813.000 842509.77 6520303.57
1077 0 1.850 5.400 1.8 813.000 842508.72 6520303.54
1078 0 2.000 5.960 1.8 813.000 842508.15 6520303.58
1079 0 1.710 6.160 1.8 813.000 842508.00 6520303.26
1080 0 2.080 6.850 1.8 813.000 842507.25 6520303.50
1081 0 2.720 5.790 1.8 813.000 842508.17 6520304.32
1082 0 2.880 5.100 1.8 813.000 842508.83 6520304.61
1083 0 2.610 5.190 1.8 813.000 842508.79 6520304.33
1084 0 2.850 4.350 1.8 813.000 842509.57 6520304.72
1085 0 2.730 3.870 1.8 813.000 842510.07 6520304.69
1086 0 2.220 3.360 1.8 813.000 842510.66 6520304.28
1087 0 3.390 5.410 1.8 813.000 842508.43 6520305.06
1088 0 0.440 7.120 1.8 813.000 842507.29 6520301.84
1089 0 0.220 6.990 1.8 813.000 842507.46 6520301.64
1090 0 -0.260 7.300 1.8 813.000 842507.25 6520301.11
1091 0 -0.860 6.850 1.8 813.000 842507.79 6520300.61
1092 0 -0.440 5.940 1.8 813.000 842508.61 6520301.19
1093 0 -0.300 6.500 1.8 813.000 842508.03 6520301.22
1094 0 3.450 4.660 1.8 813.000 842509.15 6520305.26
1095 0 -4.460 4.870 1.8 813.000 842510.41 6520297.44
1096 0 -2.270 4.600 1.8 813.000 842510.27 6520299.64
1097 0 -1.580 5.360 1.8 813.000 842509.39 6520300.18
1098 0 -2.040 6.040 1.8 813.000 842508.81 6520299.60
1099 0 -1.450 6.190 1.8 813.000 842508.55 6520300.15
1100 0 -0.820 5.740 1.8 813.000 842508.88 6520300.86
1101 0 -1.190 5.280 1.8 813.000 842509.40 6520300.57
1102 0 -1.080 4.160 1.8 813.000 842510.48 6520300.89
1103 0 -0.600 4.570 1.8 813.000 842509.99 6520301.29
1104 0 -1.980 6.770 1.8 813.000 842508.08 6520299.53
1105 0 -2.550 6.950 1.8 813.000 842508.01 6520298.93
1106 0 -3.600 5.970 1.8 813.000 842509.16 6520298.08
1107 0 -3.200 7.130 1.8 813.000 842507.95 6520298.26
1108 0 -2.800 7.670 1.8 813.000 842507.34 6520298.55
1109 0 -3.160 7.760 1.8 813.000 842507.32 6520298.18
1110 0 -1.200 8.440 1.8 813.000 842506.30 6520299.98
1111 0 -1.790 4.750 1.8 813.000 842510.04 6520300.08
1112 0 -4.010 5.780 1.8 813.000 842509.43 6520297.72
1113 0 -1.140 7.400 1.8 813.000 842507.31 6520300.24
1114 0 -0.310 6.840 1.8 813.000 842507.71 6520301.15
1115 0 -0.920 5.240 1.8 813.000 842509.39 6520300.85
1116 0 -3.970 2.850 1.8 813.000 842512.31 6520298.29
1117 0 -5.810 2.860 1.8 813.000 842512.63 6520296.48
1118 0 -5.610 5.490 1.8 813.000 842510.01 6520296.19
1119 0 -6.180 4.580 1.8 813.000 842511.01 6520295.80
1120 0 -6.620 5.250 1.8 813.000 842510.43 6520295.25
1121 0 -7.140 5.820 1.8 813.000 842509.97 6520294.63
1122 0 -4.780 5.170 1.8 813.000 842510.17 6520297.07
1123 0 -5.190 6.690 1.8 813.000 842508.75 6520296.39
1124 0 -5.390 7.420 1.8 813.000 842508.07 6520296.06
1125 0 -5.740 7.100 1.8 813.000 842508.45 6520295.76
1126 0 -7.640 6.790 1.8 813.000 842509.11 6520293.95
1127 0 -7.590 7.190 1.8 813.000 842508.70 6520293.93
1128 0 -8.280 7.200 1.8 813.000 842508.83 6520293.25
1129 0 -7.800 5.600 1.8 813.000 842510.31 6520294.02
1130 0 -7.490 4.910 1.8 813.000 842510.93 6520294.45
1131 0 -8.380 6.390 1.8 813.000 842509.64 6520293.30
1132 0 -5.640 6.150 1.8 813.000 842509.36 6520296.05
1133 0 -4.690 6.620 1.8 813.000 842508.73 6520296.88
1134 0 -7.480 7.840 1.8 813.000 842508.05 6520293.92
1135 0 -11.680 4.430 1.8 813.000 842512.17 6520290.42
1136 0 -11.320 4.730 1.8 813.000 842511.81 6520290.72
1137 0 -10.350 3.940 1.8 813.000 842512.41 6520291.82
1138 0 -10.790 4.070 1.8 813.000 842512.36 6520291.37
1139 0 -11.230 5.450 1.8 813.000 842511.09 6520290.67
1140 0 -10.820 5.150 1.8 813.000 842511.31 6520291.14
1141 0 -10.090 4.930 1.8 813.000 842511.39 6520291.89
1142 0 -9.690 4.800 1.8 813.000 842511.44 6520292.31
1143 0 -9.840 5.440 1.8 813.000 842510.84 6520292.04
1144 0 -9.450 5.970 1.8 813.000 842510.24 6520292.33
1145 0 -8.840 5.520 1.8 813.000 842510.58 6520293.01
1146 0 -8.890 6.810 1.8 813.000 842509.32 6520292.73
1147 0 -9.270 7.290 1.8 813.000 842508.92 6520292.26
1148 0 -9.890 7.710 1.8 813.000 842508.62 6520291.58
1149 0 -11.000 3.100 1.8 813.000 842513.36 6520291.33
1150 0 -9.980 3.390 1.8 813.000 842512.89 6520292.28
1151 0 -12.180 7.130 1.8 813.000 842509.61 6520289.44
1152 0 -12.730 7.140 1.8 813.000 842509.70 6520288.89
1153 0 -11.740 8.560 1.8 813.000 842508.12 6520289.60
1154 0 -13.360 8.320 1.8 813.000 842508.66 6520288.05
1155 0 -12.720 9.090 1.8 813.000 842507.79 6520288.54
1156 0 -10.260 6.080 1.8 813.000 842510.29 6520291.51
1157 0 -10.490 7.780 1.8 813.000 842508.66 6520290.97
1158 0 -9.210 5.660 1.8 813.000 842510.51 6520292.62
1159 0 -9.210 5.050 1.8 813.000 842511.10 6520292.74
1160 0 -8.710 4.660 1.8 813.000 842511.40 6520293.30
1161 0 -5.340 4.370 1.8 813.000 842511.06 6520296.67
1162 0 -5.720 4.450 1.8 813.000 842511.05 6520296.28
1163 0 -19.040 10.300 1.8 813.000 842507.76 6520282.10
1164 0 -18.660 11.150 1.8 813.000 842506.86 6520282.32
1165 0 -18.220 11.250 1.8 813.000 842506.68 6520282.74
1166 0 -20.120 13.040 1.8 813.000 842505.27 6520280.54
1167 0 -20.530 13.270 1.8 813.000 842505.11 6520280.09
1168 0 -23.980 13.330 1.8 813.000 842505.70 6520276.69
1169 0 -24.570 14.020 1.8 813.000 842505.12 6520275.98
1170 0 -23.900 14.350 1.8 813.000 842504.68 6520276.58
1171 0 -22.390 13.800 1.8 813.000 842504.95 6520278.17
1172 0 -22.420 13.260 1.8 813.000 842505.48 6520278.24
1173 0 -20.980 13.510 1.8 813.000 842504.97 6520279.61
1174 0 -21.480 13.330 1.8 813.000 842505.23 6520279.15
1175 0 -17.170 12.620 1.8 813.000 842505.14 6520283.52
1176 0 -16.400 10.260 1.8 813.000 842507.31 6520284.71
1177 0 -16.620 11.120 1.8 813.000 842506.51 6520284.34
1178 0 -16.070 11.360 1.8 813.000 842506.18 6520284.83
1179 0 -16.160 12.310 1.8 813.000 842505.25 6520284.57
1180 0 -16.540 12.350 1.8 813.000 842505.29 6520284.19
1181 0 -15.590 10.200 1.8 813.000 842507.22 6520285.51
1182 0 -15.010 10.430 1.8 813.000 842506.89 6520286.04
1183 0 -14.510 10.470 1.8 813.000 842506.76 6520286.52
1184 0 -14.130 9.580 1.8 813.000 842507.56 6520287.07
1185 0 -12.120 10.410 1.8 813.000 842506.38 6520288.88
1186 0 -11.870 11.120 1.8 813.000 842505.63 6520289.01
1187 0 -11.090 10.740 1.8 813.000 842505.86 6520289.84
1188 0 -11.580 9.230 1.8 813.000 842507.43 6520289.63
1189 0 -10.680 9.910 1.8 813.000 842506.60 6520290.39
1190 0 -10.300 8.910 1.8 813.000 842507.51 6520290.95
1191 0 -9.620 8.850 1.8 813.000 842507.45 6520291.63
1192 0 -10.180 10.690 1.8 813.000 842505.74 6520290.74
1193 0 -9.740 10.660 1.8 813.000 842505.69 6520291.18
1194 0 -9.660 11.800 1.8 813.000 842504.56 6520291.04
1195 0 -11.580 11.460 1.8 813.000 842505.25 6520289.22
1196 0 -7.910 8.560 1.8 813.000 842507.41 6520293.37
1197 0 -7.430 8.840 1.8 813.000 842507.06 6520293.78
1198 0 -6.860 8.060 1.8 813.000 842507.72 6520294.49
1199 0 -7.230 9.940 1.8 813.000 842505.94 6520293.78
1200 0 -6.760 9.550 1.8 813.000 842506.23 6520294.31
1201 0 -6.180 9.650 1.8 813.000 842506.02 6520294.87
1202 0 -5.740 9.390 1.8 813.000 842506.20 6520295.35
1203 0 -4.590 8.640 1.8 813.000 842506.72 6520296.61
1204 0 -5.080 8.840 1.8 813.000 842506.62 6520296.09
1205 0 -4.670 9.350 1.8 813.000 842506.04 6520296.40
1206 0 -5.770 12.420 1.8 813.000 842503.23 6520294.75
1207 0 -5.000 7.560 1.8 813.000 842507.86 6520296.41
1208 0 -8.470 11.830 1.8 813.000 842504.31 6520292.21
1209 0 -8.130 12.690 1.8 813.000 842503.40 6520292.39
1210 0 -3.980 8.100 1.8 813.000 842507.14 6520297.31
1211 0 -3.530 9.020 1.8 813.000 842506.16 6520297.59
1212 0 -3.050 8.880 1.8 813.000 842506.21 6520298.08
1213 0 -3.080 8.410 1.8 813.000 842506.68 6520298.14
1214 0 -2.340 8.110 1.8 813.000 842506.83 6520298.92
1215 0 -2.390 8.930 1.8 813.000 842506.03 6520298.72
1216 0 -0.970 9.040 1.8 813.000 842505.66 6520300.10
1217 0 -0.430 9.200 1.8 813.000 842505.40 6520300.60
1218 0 -0.730 10.570 1.8 813.000 842504.12 6520300.05
1219 0 -1.240 11.450 1.8 813.000 842503.34 6520299.39
1220 0 -1.460 10.080 1.8 813.000 842504.73 6520299.43
1221 0 -1.880 9.810 1.8 813.000 842505.08 6520299.06
1222 0 -3.310 9.460 1.8 813.000 842505.69 6520297.72
1223 0 -3.070 9.720 1.8 813.000 842505.39 6520297.91
1224 0 -3.860 10.020 1.8 813.000 842505.24 6520297.08
1225 0 -3.950 10.810 1.8 813.000 842504.48 6520296.84
1226 0 -3.350 10.850 1.8 813.000 842504.32 6520297.43
1227 0 -2.610 9.990 1.8 813.000 842505.03 6520298.31
1228 0 -2.600 10.600 1.8 813.000 842504.43 6520298.21
1229 0 -2.820 11.140 1.8 813.000 842503.94 6520297.89
1230 0 -2.200 10.570 1.8 813.000 842504.38 6520298.61
1231 0 -1.800 11.100 1.8 813.000 842503.80 6520298.90
1232 0 -1.450 12.000 1.8 813.000 842502.84 6520299.08
1233 0 -0.850 10.930 1.8 813.000 842503.79 6520299.87
1234 0 -0.600 11.500 1.8 813.000 842503.17 6520300.01
1235 0 -0.650 12.260 1.8 813.000 842502.45 6520299.82
1236 0 -4.170 9.930 1.8 813.000 842505.38 6520296.79
1237 0 -2.020 11.640 1.8 813.000 842503.30 6520298.58
1238 0 -1.960 12.020 1.8 813.000 842502.91 6520298.57
1239 0 -1.580 13.010 1.8 813.000 842501.87 6520298.76
1240 0 -1.890 12.540 1.8 813.000 842502.39 6520298.55
1241 0 -3.740 11.570 1.8 813.000 842503.69 6520296.90
1242 0 -3.590 12.470 1.8 813.000 842502.78 6520296.89
1243 0 -2.810 12.340 1.8 813.000 842502.76 6520297.68
1244 0 0.290 7.850 1.8 813.000 842506.60 6520301.56
1245 0 0.290 8.430 1.8 813.000 842506.03 6520301.45
1246 0 0.510 9.040 1.8 813.000 842505.39 6520301.55
1247 0 0.760 9.290 1.8 813.000 842505.10 6520301.75
1248 0 0.410 10.230 1.8 813.000 842504.24 6520301.23
1249 0 1.340 8.050 1.8 813.000 842506.21 6520302.55
1250 0 1.600 11.490 1.8 813.000 842502.78 6520302.17
1251 0 1.730 10.150 1.8 813.000 842504.08 6520302.55
1252 0 2.270 9.710 1.8 813.000 842504.41 6520303.15
1253 0 2.030 8.450 1.8 813.000 842505.69 6520303.16
1254 0 1.770 8.960 1.8 813.000 842505.24 6520302.81
1255 0 2.240 8.470 1.8 813.000 842505.64 6520303.36
1256 0 3.290 7.970 1.8 813.000 842505.93 6520304.48
1257 0 3.210 8.950 1.8 813.000 842504.98 6520304.22
1258 0 3.800 9.470 1.8 813.000 842504.36 6520304.70
1259 0 4.210 9.150 1.8 813.000 842504.60 6520305.17
1260 0 3.770 8.880 1.8 813.000 842504.95 6520304.79
1261 0 4.010 8.430 1.8 813.000 842505.34 6520305.11
1262 0 2.620 9.260 1.8 813.000 842504.78 6520303.59
1263 0 2.620 9.740 1.8 813.000 842504.32 6520303.49
1264 0 2.580 10.150 1.8 813.000 842503.91 6520303.38
1265 0 2.700 10.410 1.8 813.000 842503.64 6520303.45
1266 0 2.930 11.040 1.8 813.000 842502.98 6520303.56
1267 0 2.230 11.660 1.8 813.000 842502.50 6520302.76
1268 0 0.980 11.630 1.8 813.000 842502.76 6520301.53
1269 0 0.870 10.570 1.8 813.000 842503.82 6520301.62
1270 0 3.770 10.370 1.8 813.000 842503.48 6520304.51
1271 0 3.280 11.190 1.8 813.000 842502.77 6520303.88
1272 0 3.960 12.110 1.8 813.000 842501.73 6520304.38
1273 0 4.310 11.210 1.8 813.000 842502.56 6520304.89
1274 0 4.820 10.510 1.8 813.000 842503.15 6520305.52
1275 0 5.650 10.330 1.8 813.000 842503.17 6520306.36
1276 0 4.840 7.970 1.8 813.000 842505.64 6520306.01
1277 0 5.130 8.400 1.8 813.000 842505.17 6520306.21
1278 0 5.000 9.330 1.8 813.000 842504.28 6520305.91
1279 0 5.870 8.050 1.8 813.000 842505.37 6520307.00
1280 0 5.700 8.680 1.8 813.000 842504.79 6520306.72
1281 0 6.230 8.600 1.8 813.000 842504.77 6520307.25
1282 0 6.330 7.920 1.8 813.000 842505.42 6520307.48
1283 0 5.230 7.770 1.8 813.000 842505.76 6520306.43
1284 0 7.070 9.250 1.8 813.000 842503.97 6520307.96
1285 0 7.390 9.040 1.8 813.000 842504.12 6520308.31
1286 0 7.740 8.830 1.8 813.000 842504.26 6520308.70
1287 0 7.330 9.620 1.8 813.000 842503.56 6520308.15
1288 0 7.970 10.820 1.8 813.000 842502.27 6520308.55
1289 0 8.290 10.900 1.8 813.000 842502.13 6520308.85
1290 0 7.530 11.150 1.8 813.000 842502.02 6520308.06
1291 0 7.830 11.790 1.8 813.000 842501.34 6520308.24
1292 0 8.120 11.880 1.8 813.000 842501.20 6520308.51
1293 0 7.580 12.020 1.8 813.000 842501.16 6520307.95
1294 0 6.000 11.150 1.8 813.000 842502.30 6520306.55
1295 0 5.990 10.600 1.8 813.000 842502.85 6520306.65
1296 0 6.490 10.400 1.8 813.000 842502.95 6520307.18
1297 0 6.880 10.430 1.8 813.000 842502.85 6520307.56
1298 0 7.860 9.780 1.8 813.000 842503.30 6520308.63
1299 0 8.220 9.400 1.8 813.000 842503.62 6520309.06
1300 0 5.460 9.240 1.8 813.000 842504.28 6520306.38
1301 0 7.020 8.600 1.8 813.000 842504.62 6520308.03
1302 0 5.230 11.520 1.8 813.000 842502.08 6520305.73
1303 0 5.490 11.980 1.8 813.000 842501.58 6520305.90
1304 0 5.930 11.830 1.8 813.000 842501.65 6520306.36
1305 0 5.860 12.450 1.8 813.000 842501.05 6520306.18
1306 0 8.480 8.660 1.8 813.000 842504.30 6520309.45
1307 0 9.100 8.470 1.8 813.000 842504.36 6520310.10
1308 0 8.870 10.220 1.8 813.000 842502.69 6520309.55
1309 0 8.890 11.130 1.8 813.000 842501.79 6520309.40
1310 0 9.500 10.630 1.8 813.000 842502.17 6520310.09
1311 0 9.510 9.200 1.8 813.000 842503.57 6520310.37
1312 0 9.680 9.750 1.8 813.000 842503.00 6520310.44
1313 0 9.930 9.230 1.8 813.000 842503.46 6520310.77
1314 0 10.420 9.690 1.8 813.000 842502.93 6520311.17
1315 0 10.000 10.190 1.8 813.000 842502.51 6520310.66
1316 0 11.070 7.770 1.8 813.000 842504.69 6520312.17
1317 0 11.210 8.400 1.8 813.000 842504.04 6520312.19
1318 0 11.760 8.050 1.8 813.000 842504.29 6520312.79
1319 0 12.310 8.140 1.8 813.000 842504.09 6520313.31
1320 0 12.270 9.410 1.8 813.000 842502.85 6520313.04
1321 0 11.640 9.130 1.8 813.000 842503.25 6520312.47
1322 0 10.870 9.430 1.8 813.000 842503.10 6520311.66
1323 0 12.050 10.770 1.8 813.000 842501.56 6520312.57
1324 0 11.720 10.380 1.8 813.000 842502.00 6520312.32
1325 0 11.340 10.470 1.8 813.000 842501.98 6520311.93
1326 0 11.160 10.160 1.8 813.000 842502.33 6520311.81
1327 0 10.950 10.870 1.8 813.000 842501.67 6520311.47
1328 0 10.840 9.960 1.8 813.000 842502.58 6520311.53
1329 0 10.520 10.650 1.8 813.000 842501.96 6520311.10
1330 0 9.950 11.150 1.8 813.000 842501.57 6520310.44
1331 0 9.120 9.880 1.8 813.000 842502.97 6520309.86
1332 0 7.310 10.400 1.8 813.000 842502.80 6520307.98
1333 0 9.620 8.400 1.8 813.000 842504.34 6520310.63
1334 0 9.830 8.130 1.8 813.000 842504.57 6520310.88
1335 0 9.420 7.980 1.8 813.000 842504.79 6520310.51
1336 0 10.690 8.480 1.8 813.000 842504.06 6520311.67
1337 0 10.450 8.580 1.8 813.000 842504.01 6520311.41
1338 0 8.640 10.930 1.8 813.000 842502.03 6520309.19
1339 0 12.610 7.830 1.8 813.000 842504.35 6520313.67
1340 0 12.750 9.220 1.8 813.000 842502.96 6520313.55
1341 0 12.860 8.300 1.8 813.000 842503.84 6520313.83
1342 0 13.030 7.910 1.8 813.000 842504.19 6520314.06
1343 0 13.280 8.280 1.8 813.000 842503.79 6520314.24
1344 0 13.260 7.710 1.8 813.000 842504.35 6520314.33
1345 0 13.580 8.180 1.8 813.000 842503.82 6520314.56
1346 0 13.360 8.630 1.8 813.000 842503.43 6520314.25
1347 0 13.740 8.830 1.8 813.000 842503.15 6520314.60
1348 0 13.600 9.690 1.8 813.000 842502.33 6520314.30
1349 0 13.130 10.370 1.8 813.000 842501.75 6520313.71
1350 0 14.180 10.930 1.8 813.000 842501.01 6520314.63
1351 0 14.490 9.180 1.8 813.000 842502.68 6520315.26
1352 0 14.330 8.070 1.8 813.000 842503.79 6520315.32
1353 0 14.570 8.090 1.8 813.000 842503.73 6520315.55
1354 0 15.360 8.610 1.8 813.000 842503.08 6520316.22
1355 0 15.140 9.110 1.8 813.000 842502.62 6520315.92
1356 0 16.240 9.960 1.8 813.000 842501.59 6520316.84
1357 0 15.750 10.570 1.8 813.000 842501.07 6520316.24
1358 0 15.450 11.580 1.8 813.000 842500.13 6520315.76
1359 0 16.490 9.620 1.8 813.000 842501.87 6520317.15
1360 0 12.930 10.900 1.8 813.000 842501.27 6520313.42
1361 0 12.340 11.030 1.8 813.000 842501.25 6520312.81
1362 0 12.490 11.410 1.8 813.000 842500.85 6520312.88
1363 0 12.070 11.810 1.8 813.000 842500.53 6520312.40
1364 0 14.650 11.280 1.8 813.000 842500.58 6520315.04
1365 0 13.650 11.140 1.8 813.000 842500.90 6520314.08
1366 0 13.110 12.140 1.8 813.000 842500.02 6520313.36
1367 0 17.640 9.130 1.8 813.000 842502.14 6520318.37
1368 0 18.160 9.170 1.8 813.000 842502.01 6520318.87
1369 0 17.750 9.660 1.8 813.000 842501.60 6520318.38
1370 0 18.850 11.000 1.8 813.000 842500.08 6520319.21
1371 0 18.570 9.490 1.8 813.000 842501.61 6520319.22
1372 0 20.160 10.380 1.8 813.000 842500.45 6520320.61
1373 0 20.450 10.520 1.8 813.000 842500.25 6520320.88
1374 0 17.160 10.150 1.8 813.000 842501.23 6520317.71
1375 0 17.580 10.660 1.8 813.000 842500.65 6520318.03
1376 0 16.940 9.020 1.8 813.000 842502.38 6520317.70
1377 0 20.170 12.200 1.8 813.000 842498.66 6520320.29
1378 0 19.880 11.810 1.8 813.000 842499.10 6520320.08
1379 0 19.560 12.150 1.8 813.000 842498.82 6520319.70
1380 0 19.130 12.180 1.8 813.000 842498.87 6520319.27
1381 0 21.430 9.940 1.8 813.000 842500.64 6520321.95
1382 0 21.990 9.930 1.8 813.000 842500.55 6520322.50
1383 0 21.280 11.000 1.8 813.000 842499.63 6520321.60
1384 0 21.810 11.040 1.8 813.000 842499.49 6520322.12
1385 0 22.810 11.120 1.8 813.000 842499.23 6520323.08
1386 0 22.420 9.260 1.8 813.000 842501.13 6520323.04
1387 0 22.610 8.360 1.8 813.000 842501.98 6520323.40
1388 0 23.660 8.780 1.8 813.000 842501.37 6520324.35
1389 0 23.890 9.140 1.8 813.000 842500.97 6520324.51
1390 0 24.370 8.270 1.8 813.000 842501.74 6520325.14
1391 0 24.380 10.110 1.8 813.000 842499.93 6520324.81
1392 0 24.760 10.790 1.8 813.000 842499.19 6520325.07
1393 0 25.180 9.240 1.8 813.000 842500.64 6520325.76
1394 0 23.520 10.700 1.8 813.000 842499.51 6520323.86
1395 0 23.290 10.260 1.8 813.000 842499.98 6520323.71
1396 0 22.250 12.860 1.8 813.000 842497.62 6520322.22
1397 0 22.410 12.370 1.8 813.000 842498.07 6520322.46
1398 0 18.370 8.780 1.8 813.000 842502.35 6520319.15
1399 0 17.930 11.900 1.8 813.000 842499.36 6520318.14
1400 0 21.440 13.300 1.8 813.000 842497.34 6520321.34
1401 0 21.610 13.500 1.8 813.000 842497.11 6520321.47
1402 0 21.640 14.990 1.8 813.000 842495.65 6520321.22
1403 0 21.330 15.160 1.8 813.000 842495.53 6520320.88
1404 0 21.160 15.670 1.8 813.000 842495.06 6520320.63
1405 0 20.940 13.320 1.8 813.000 842497.41 6520320.84
1406 0 20.590 13.420 1.8 813.000 842497.38 6520320.48
1407 0 20.720 12.360 1.8 813.000 842498.39 6520320.81
1408 0 21.060 12.210 1.8 813.000 842498.48 6520321.17
1409 0 21.410 11.800 1.8 813.000 842498.82 6520321.58
1410 0 20.440 14.760 1.8 813.000 842496.09 6520320.08
1411 0 17.520 12.180 1.8 813.000 842499.17 6520317.69
1412 0 17.010 12.010 1.8 813.000 842499.42 6520317.22
1413 0 16.460 11.850 1.8 813.000 842499.69 6520316.71
1414 0 16.880 12.690 1.8 813.000 842498.78 6520316.96
1415 0 17.150 13.020 1.8 813.000 842498.40 6520317.17
1416 0 17.090 14.230 1.8 813.000 842497.22 6520316.89
1417 0 17.410 14.520 1.8 813.000 842496.89 6520317.15
1418 0 16.780 14.400 1.8 813.000 842497.12 6520316.55
1419 0 17.570 13.690 1.8 813.000 842497.67 6520317.45
1420 0 17.920 13.590 1.8 813.000 842497.70 6520317.82
1421 0 19.020 13.300 1.8 813.000 842497.79 6520318.96
1422 0 18.660 13.710 1.8 813.000 842497.45 6520318.52
1423 0 19.990 13.560 1.8 813.000 842497.35 6520319.86
1424 0 19.470 15.410 1.8 813.000 842495.63 6520319.01
1425 0 17.970 14.690 1.8 813.000 842496.61 6520317.67
1426 0 18.170 14.380 1.8 813.000 842496.88 6520317.92
1427 0 17.960 12.710 1.8 813.000 842498.56 6520318.02
1428 0 18.800 12.090 1.8 813.000 842499.02 6520318.97
1429 0 19.690 13.860 1.8 813.000 842497.11 6520319.51
1430 0 19.260 13.510 1.8 813.000 842497.54 6520319.15
1431 0 19.120 13.940 1.8 813.000 842497.14 6520318.93
1432 0 20.080 15.260 1.8 813.000 842495.67 6520319.64
1433 0 20.180 14.410 1.8 813.000 842496.48 6520319.89
1434 0 19.910 14.260 1.8 813.000 842496.68 6520319.66
1435 0 20.460 15.680 1.8 813.000 842495.18 6520319.93
1436 0 18.580 14.480 1.8 813.000 842496.71 6520318.30
1437 0 19.040 14.320 1.8 813.000 842496.78 6520318.79
1438 0 18.750 15.150 1.8 813.000 842496.02 6520318.35
1439 0 19.040 15.570 1.8 813.000 842495.55 6520318.56
1440 0 14.280 12.670 1.8 813.000 842499.28 6520314.42
1441 0 13.980 13.280 1.8 813.000 842498.74 6520314.01
1442 0 13.400 13.170 1.8 813.000 842498.95 6520313.45
1443 0 13.030 12.890 1.8 813.000 842499.30 6520313.14
1444 0 15.500 13.210 1.8 813.000 842498.52 6520315.51
1445 0 16.100 12.310 1.8 813.000 842499.30 6520316.27
1446 0 16.450 13.280 1.8 813.000 842498.28 6520316.43
1447 0 16.330 14.370 1.8 813.000 842497.23 6520316.12
1448 0 13.610 14.220 1.8 813.000 842497.88 6520313.47
1449 0 13.790 14.100 1.8 813.000 842497.96 6520313.67
1450 0 13.360 14.460 1.8 813.000 842497.69 6520313.18
1451 0 12.820 14.740 1.8 813.000 842497.51 6520312.59
1452 0 20.030 16.520 1.8 813.000 842494.43 6520319.35
1453 0 19.690 16.900 1.8 813.000 842494.12 6520318.95
1454 0 19.300 16.400 1.8 813.000 842494.69 6520318.66
1455 0 20.590 17.320 1.8 813.000 842493.55 6520319.76
1456 0 14.400 13.830 1.8 813.000 842498.12 6520314.32
1457 0 14.710 13.470 1.8 813.000 842498.42 6520314.69
1458 0 14.600 14.100 1.8 813.000 842497.82 6520314.46
1459 0 15.630 14.250 1.8 813.000 842497.48 6520315.45
1460 0 15.160 14.470 1.8 813.000 842497.35 6520314.95
1461 0 15.270 15.000 1.8 813.000 842496.80 6520314.95
1462 0 12.680 15.260 1.8 813.000 842497.03 6520312.37
1463 0 13.170 15.500 1.8 813.000 842496.70 6520312.80
1464 0 12.020 13.510 1.8 813.000 842498.87 6520312.04
1465 0 15.610 12.520 1.8 813.000 842499.18 6520315.75
1466 0 15.950 14.800 1.8 813.000 842496.88 6520315.67
1467 0 16.370 15.560 1.8 813.000 842496.06 6520315.94
1468 0 16.840 15.400 1.8 813.000 842496.13 6520316.43
1469 0 16.700 16.050 1.8 813.000 842495.51 6520316.17
1470 0 17.110 16.020 1.8 813.000 842495.47 6520316.57
1471 0 14.830 15.170 1.8 813.000 842496.72 6520314.49
1472 0 13.780 14.820 1.8 813.000 842497.26 6520313.53
1473 0 13.550 14.470 1.8 813.000 842497.64 6520313.36
1474 0 13.270 14.980 1.8 813.000 842497.20 6520312.99
1475 0 12.460 15.510 1.8 813.000 842496.82 6520312.11
1476 0 12.230 15.030 1.8 813.000 842497.34 6520311.97
1477 0 12.010 14.810 1.8 813.000 842497.60 6520311.78
1478 0 10.380 11.800 1.8 813.000 842500.85 6520310.74
1479 0 10.060 11.960 1.8 813.000 842500.75 6520310.40
1480 0 9.490 11.610 1.8 813.000 842501.21 6520309.90
1481 0 9.010 12.130 1.8 813.000 842500.78 6520309.34
1482 0 8.550 13.490 1.8 813.000 842499.53 6520308.64
1483 0 8.400 13.870 1.8 813.000 842499.19 6520308.41
1484 0 9.090 14.450 1.8 813.000 842498.49 6520308.98
1485 0 8.970 14.770 1.8 813.000 842498.20 6520308.81
1486 0 8.530 14.600 1.8 813.000 842498.44 6520308.41
1487 0 8.670 15.140 1.8 813.000 842497.89 6520308.44
1488 0 9.500 13.440 1.8 813.000 842499.41 6520309.58
1489 0 10.090 13.290 1.8 813.000 842499.44 6520310.18
1490 0 10.740 12.770 1.8 813.000 842499.83 6520310.92
1491 0 11.210 12.490 1.8 813.000 842500.02 6520311.43
1492 0 10.420 12.940 1.8 813.000 842499.73 6520310.57
1493 0 10.710 13.600 1.8 813.000 842499.03 6520310.73
1494 0 11.080 14.020 1.8 813.000 842498.55 6520311.02
1495 0 11.510 13.410 1.8 813.000 842499.07 6520311.56
1496 0 11.550 13.990 1.8 813.000 842498.49 6520311.49
1497 0 11.600 14.710 1.8 813.000 842497.77 6520311.40
1498 0 10.640 14.640 1.8 813.000 842498.02 6520310.47
1499 0 9.710 15.160 1.8 813.000 842497.68 6520309.46
1500 0 9.380 15.000 1.8 813.000 842497.90 6520309.17
1501 0 9.140 15.920 1.8 813.000 842497.03 6520308.77
